0.00042713510204081626,-0.054554329590293701,-0.15027583170588285
0.0004271651020408163,-0.051068871794783817,-0.13629134071592999
0.00042719510204081629,-0.051068871794783817,-0.15027583170588127
0.00042722510204081627,-0.051068871794783817,-0.14677970895839146
0.00042725510204081631,-0.047583413999283446,-0.13978746346341822
0.00042728510204081624,-0.054554329590284195,-0.14677970895838191
0.00042731510204081628,-0.044097956203764048,-0.14328358621090007
0.00042734510204081626,-0.033641582817239155,-0.13978746346341026
0.00042737510204081625,-0.040612498408247821,-0.13629134071592047
0.00042740510204081629,-0.04061249840824941,-0.13978746346340709
